city,city_development_index,relevent_experience,enrolled_university,education_level,experience,company_size,last_new_job,training_hours,target,gender_female,gender_male,gender_missing,gender_other,major_arts,major_business,major_humanities,major_missing,major_noMajor,major_other,major_STEM,experience_type
43,0.516,1,3,3,9,8,1,11,0,0,1,0,0,0,0,0,0,0,0,1,4.0
173,0.878,1,3,4,0,5,1,29,0,0,0,1,0,0,0,0,1,0,0,0,7.0
90,0.698,1,3,3,8,9,1,23,0,0,1,0,0,0,0,0,0,0,0,1,4.0
142,0.727,1,3,3,10,7,2,113,0,0,1,0,0,0,0,0,0,0,0,1,4.0
73,0.754,1,3,3,15,9,2,56,0,0,0,1,0,0,0,0,0,0,0,1,3.0
104,0.924,0,1,3,2,9,1,39,1,0,1,0,0,0,0,0,0,0,0,1,6.0
103,0.92,0,3,3,2,3,1,20,0,0,0,1,0,0,0,0,0,0,0,1,6.0
160,0.92,1,1,3,21,1,1,40,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,2,21,8,5,56,0,0,1,0,0,0,0,0,0,0,0,1,1.0
145,0.555,0,1,3,4,9,1,106,0,0,0,1,0,0,0,0,0,0,0,1,5.0
114,0.926,1,2,3,19,4,2,64,0,0,1,0,0,0,0,0,0,0,0,1,2.0
73,0.754,1,3,3,5,1,1,51,0,0,1,0,0,0,0,0,0,0,0,1,5.0
67,0.855,1,1,3,6,3,2,41,0,1,0,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,3,20,5,5,150,0,0,0,1,0,0,0,0,0,0,0,1,2.0
74,0.579,1,3,3,4,7,1,320,0,0,1,0,0,0,0,0,0,0,0,1,5.0
136,0.897,1,3,2,7,9,0,20,0,0,1,0,0,0,0,0,0,0,0,1,4.0
21,0.624,0,1,3,4,3,1,9,1,0,1,0,0,0,0,0,1,0,0,0,5.0
102,0.804,1,1,3,9,2,1,74,0,0,1,0,0,0,0,0,0,0,0,1,4.0
21,0.624,1,3,2,3,9,1,129,1,0,1,0,0,0,0,0,0,0,0,1,6.0
67,0.855,1,3,2,10,9,1,42,0,1,0,0,0,0,0,0,0,0,0,1,4.0
61,0.913,0,3,4,2,5,0,58,0,0,0,1,0,0,0,0,1,0,0,0,6.0
103,0.92,0,1,4,3,9,1,126,1,0,1,0,0,0,0,0,1,0,0,0,6.0
103,0.92,0,3,4,4,9,1,45,1,0,0,1,0,0,0,0,1,0,0,0,5.0
83,0.923,1,3,3,21,7,5,166,0,0,1,0,0,0,0,0,0,0,0,1,1.0
61,0.913,1,3,3,2,6,1,110,0,0,1,0,0,0,0,0,0,0,0,1,6.0
103,0.92,1,1,3,21,9,1,37,0,0,1,0,0,0,0,0,0,0,0,1,1.0
102,0.804,1,2,3,2,9,1,95,1,1,0,0,0,0,0,0,0,0,0,1,6.0
103,0.92,1,3,3,21,9,5,29,1,0,1,0,0,0,0,0,0,0,0,1,1.0
114,0.926,1,3,2,21,6,5,31,0,0,1,0,0,0,0,0,0,0,0,1,1.0
116,0.743,0,1,2,11,6,5,97,0,0,1,0,0,0,0,0,0,0,0,1,3.0
114,0.926,0,3,5,3,9,0,16,0,0,1,0,0,0,0,0,1,0,0,0,6.0
103,0.92,0,3,5,4,9,0,14,0,0,1,0,0,0,0,0,1,0,0,0,5.0
102,0.804,1,3,1,21,5,5,206,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,3,2,7,1,204,0,1,0,0,0,0,0,0,0,0,0,1,6.0
103,0.92,1,3,2,18,1,2,116,0,0,1,0,0,0,0,0,0,0,0,1,2.0
102,0.804,1,3,2,16,5,4,161,0,0,0,1,0,0,0,0,0,0,0,1,2.0
160,0.92,1,3,3,21,9,5,25,1,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,3,18,4,5,94,0,0,0,1,0,0,0,0,0,0,0,1,2.0
103,0.92,1,3,3,15,1,5,16,0,0,0,1,0,0,0,0,0,0,0,1,3.0
90,0.698,1,1,2,15,9,1,100,0,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,1,3,3,20,1,0,107,0,0,1,0,0,0,0,0,0,0,0,1,2.0
157,0.769,1,2,2,11,9,1,17,0,0,1,0,0,0,0,0,0,0,0,1,3.0
16,0.91,1,3,3,10,8,1,140,0,0,1,0,0,0,0,0,0,0,0,1,4.0
75,0.939,1,3,3,3,1,2,75,0,0,1,0,0,0,0,1,0,0,0,0,6.0
75,0.939,1,3,4,6,9,1,59,0,0,0,1,0,0,0,0,1,0,0,0,5.0
23,0.899,1,3,4,6,6,1,146,0,0,0,1,0,0,0,0,1,0,0,0,5.0
93,0.865,0,3,3,3,9,0,302,0,0,0,1,0,0,0,0,1,0,0,0,6.0
67,0.855,1,3,2,9,5,2,42,1,1,0,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,14,9,1,131,0,0,0,1,0,0,0,0,0,1,0,0,3.0
94,0.698,1,2,4,9,9,4,74,0,0,0,1,0,0,0,0,1,0,0,0,4.0
16,0.91,1,3,3,7,1,1,22,0,1,0,0,0,0,0,0,0,0,0,1,4.0
102,0.804,0,3,3,3,9,0,53,1,0,0,1,0,0,0,0,0,0,0,1,6.0
61,0.913,1,3,2,21,4,5,143,0,0,1,0,0,0,0,0,0,0,0,1,1.0
67,0.855,1,3,3,14,6,2,72,0,1,0,0,0,0,0,0,0,0,0,1,3.0
103,0.92,1,3,4,11,4,1,7,0,0,1,0,0,0,0,0,1,0,0,0,3.0
136,0.897,0,1,3,3,6,1,182,0,0,1,0,0,0,0,0,0,0,0,1,6.0
99,0.915,1,3,3,15,6,4,50,0,0,1,0,0,0,0,0,0,0,0,1,3.0
100,0.887,1,3,4,2,6,1,82,0,0,1,0,0,0,0,0,1,0,0,0,6.0
16,0.91,1,3,3,2,1,1,58,0,0,1,0,0,0,0,0,0,0,0,1,6.0
104,0.924,1,3,3,9,7,1,94,0,0,0,1,0,0,0,0,0,0,0,1,4.0
21,0.624,1,3,3,4,8,2,60,1,0,1,0,0,0,0,0,0,0,0,1,5.0
65,0.802,1,1,2,5,5,4,124,0,0,1,0,0,0,0,0,0,0,0,1,5.0
149,0.6890000000000001,0,3,5,2,9,2,46,0,0,0,1,0,0,0,0,1,0,0,0,6.0
152,0.698,0,1,2,3,9,2,57,1,0,1,0,0,0,0,0,0,0,0,1,6.0
160,0.92,1,3,3,9,6,1,17,0,1,0,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,14,2,5,101,0,0,0,1,0,0,0,0,0,0,0,1,3.0
150,0.698,0,3,5,3,9,0,31,0,0,1,0,0,0,0,0,1,0,0,0,6.0
136,0.897,1,3,3,21,9,1,36,0,0,1,0,0,0,0,0,0,0,0,1,1.0
36,0.893,1,2,3,15,9,4,198,0,0,1,0,0,0,0,0,0,0,0,1,3.0
16,0.91,0,3,2,5,1,0,31,0,0,1,0,0,0,0,0,0,0,0,1,5.0
11,0.55,1,3,2,9,6,1,12,0,0,0,1,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,21,6,1,31,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,3,20,9,5,26,1,0,1,0,0,0,0,0,0,0,0,1,2.0
103,0.92,1,3,3,6,6,1,55,0,0,1,0,0,0,0,0,0,0,0,1,5.0
21,0.624,1,3,3,11,9,5,8,1,0,1,0,0,0,0,0,0,0,0,1,3.0
16,0.91,1,3,4,21,5,5,38,0,0,1,0,0,0,0,0,1,0,0,0,1.0
23,0.899,1,3,3,16,9,2,8,0,0,1,0,0,0,0,1,0,0,0,0,2.0
173,0.878,1,3,2,21,3,3,32,1,0,1,0,0,0,0,0,0,0,0,1,1.0
40,0.7759999999999999,1,2,3,18,5,5,51,0,0,1,0,0,0,0,0,0,0,0,1,2.0
102,0.804,1,1,3,9,2,2,22,0,0,1,0,0,0,0,0,0,0,0,1,4.0
114,0.926,1,1,4,7,9,1,17,0,0,1,0,0,0,0,0,1,0,0,0,4.0
16,0.91,0,3,3,3,9,0,24,0,0,1,0,0,0,0,0,1,0,0,0,6.0
23,0.899,1,3,3,5,7,1,19,0,0,1,0,0,0,0,0,0,0,0,1,5.0
21,0.624,1,1,2,9,6,2,46,1,0,1,0,0,0,0,0,0,0,0,1,4.0
16,0.91,1,3,3,13,6,5,15,0,1,0,0,0,0,0,0,0,0,0,1,3.0
160,0.92,1,3,2,21,9,5,23,1,0,1,0,0,0,0,0,0,0,0,1,1.0
36,0.893,1,3,3,21,5,5,38,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,0,1,2,4,9,0,46,1,0,0,1,0,0,0,0,0,0,0,1,5.0
102,0.804,0,1,3,0,9,0,214,0,0,0,1,0,0,1,0,0,0,0,0,7.0
103,0.92,1,3,3,21,3,5,52,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,0,3,3,0,9,0,22,1,1,0,0,0,0,0,0,0,0,0,1,7.0
114,0.926,1,3,2,15,5,2,65,0,0,1,0,0,0,0,0,0,0,0,1,3.0
160,0.92,1,1,3,14,6,1,64,0,0,0,1,0,0,0,0,0,1,0,0,3.0
103,0.92,1,3,3,7,2,4,86,0,0,1,0,0,0,0,0,0,0,0,1,4.0
100,0.887,0,1,3,4,9,1,52,1,0,1,0,0,0,0,0,0,0,0,1,5.0
136,0.897,1,3,2,14,9,5,21,0,0,0,1,0,0,0,0,0,0,0,1,3.0
114,0.926,0,3,3,3,3,1,86,0,0,1,0,0,0,0,0,0,0,0,1,6.0
136,0.897,0,1,2,5,9,4,288,1,0,1,0,0,0,0,0,0,0,0,1,5.0
16,0.91,1,3,2,21,5,5,53,0,0,1,0,0,0,0,0,0,0,0,1,1.0
75,0.939,1,3,3,17,6,1,60,0,0,1,0,0,0,0,0,0,0,0,1,2.0
16,0.91,1,3,2,18,9,5,178,0,0,1,0,0,0,0,0,0,0,0,1,2.0
75,0.939,1,3,1,21,6,2,166,0,0,1,0,0,0,0,0,0,0,0,1,1.0
104,0.924,1,3,1,21,9,1,62,0,0,1,0,0,0,0,1,0,0,0,0,1.0
21,0.624,1,1,3,7,1,1,35,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,17,5,5,106,0,0,1,0,0,0,0,0,0,0,0,1,2.0
138,0.836,0,3,3,6,8,0,58,0,0,1,0,0,0,0,0,0,0,0,1,5.0
90,0.698,1,1,2,9,9,1,44,1,0,1,0,0,0,0,0,1,0,0,0,4.0
16,0.91,1,3,2,6,6,1,72,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,4,18,1,1,80,0,0,0,1,0,0,0,0,1,0,0,0,2.0
75,0.939,1,3,2,16,2,2,166,0,0,1,0,0,0,0,0,0,0,0,1,2.0
10,0.895,1,3,2,21,5,1,25,0,0,0,1,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,3,21,1,0,109,0,0,1,0,0,0,1,0,0,0,0,0,1.0
71,0.884,1,3,3,1,8,1,37,0,0,1,0,0,0,0,0,0,0,0,1,6.0
11,0.55,0,1,3,4,9,0,55,1,0,0,1,0,0,0,0,0,0,0,1,5.0
103,0.92,0,3,3,3,9,0,32,0,0,1,0,0,0,0,0,1,0,0,0,6.0
45,0.89,0,3,3,9,6,3,51,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,16,6,1,84,0,0,1,0,0,0,0,0,0,0,0,1,2.0
114,0.926,1,3,3,21,4,1,72,0,0,1,0,0,0,0,0,0,0,0,1,1.0
100,0.887,1,3,4,21,5,1,47,0,0,1,0,0,0,0,0,1,0,0,0,1.0
67,0.855,0,1,3,12,9,4,47,0,0,1,0,0,0,0,0,0,0,0,1,3.0
73,0.754,1,3,4,6,8,2,20,0,0,1,0,0,0,0,0,1,0,0,0,5.0
21,0.624,1,3,3,8,9,1,198,1,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,0,3,3,2,3,1,64,0,0,1,0,0,0,0,0,0,0,1,0,6.0
50,0.8959999999999999,1,3,2,15,1,5,23,1,0,1,0,0,0,0,0,0,0,0,1,3.0
71,0.884,0,1,2,14,5,3,96,0,0,1,0,0,0,0,0,0,0,0,1,3.0
21,0.624,0,3,4,2,9,0,306,0,0,1,0,0,0,0,0,1,0,0,0,6.0
73,0.754,1,3,3,9,8,1,8,0,0,1,0,0,0,0,0,0,0,0,1,4.0
46,0.762,1,3,3,21,5,1,48,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,1,3,3,8,7,1,98,1,0,1,0,0,0,0,0,0,0,0,1,4.0
114,0.926,0,3,1,7,4,0,46,0,0,0,1,0,0,0,0,0,0,0,1,4.0
103,0.92,0,1,3,1,9,1,53,1,0,1,0,0,0,0,0,0,0,0,1,6.0
103,0.92,1,3,3,21,8,1,102,0,0,1,0,0,1,0,0,0,0,0,0,1.0
160,0.92,0,1,3,4,9,1,76,0,0,0,1,0,0,0,0,0,0,0,1,5.0
103,0.92,0,3,5,1,9,0,43,0,0,1,0,0,0,0,0,1,0,0,0,6.0
103,0.92,0,3,3,21,6,5,32,0,0,1,0,0,0,0,0,0,0,0,1,1.0
67,0.855,1,3,3,5,9,1,54,0,0,0,1,0,0,0,0,0,0,0,1,5.0
162,0.767,1,1,2,8,7,1,7,0,0,0,1,0,0,0,0,0,0,0,1,4.0
71,0.884,1,3,2,3,9,2,322,1,1,0,0,0,0,0,0,0,0,0,1,6.0
80,0.847,1,3,3,21,4,0,96,0,0,0,1,0,0,0,0,1,0,0,0,1.0
160,0.92,1,1,3,4,2,1,7,0,1,0,0,0,0,0,0,0,0,0,1,5.0
16,0.91,1,3,3,16,7,1,53,0,0,1,0,0,0,0,0,0,0,0,1,2.0
67,0.855,1,3,3,10,7,1,161,0,0,1,0,0,0,0,0,0,0,0,1,4.0
136,0.897,0,3,2,8,7,1,11,0,0,1,0,0,0,0,0,0,0,0,1,4.0
41,0.8270000000000001,1,3,3,9,5,2,6,0,0,0,1,0,0,0,0,0,0,0,1,4.0
21,0.624,0,1,3,1,6,1,72,1,0,1,0,0,0,0,0,0,0,0,1,6.0
105,0.794,1,3,2,6,6,1,182,0,1,0,0,0,0,0,1,0,0,0,0,5.0
75,0.939,1,3,3,21,2,5,67,0,0,1,0,0,0,0,0,0,0,0,1,1.0
128,0.527,0,3,3,1,9,1,50,0,1,0,0,0,0,0,0,0,0,0,1,6.0
71,0.884,0,2,3,5,5,1,16,0,1,0,0,0,0,0,0,0,0,0,1,5.0
16,0.91,1,3,3,21,1,5,38,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,3,5,7,1,98,0,0,0,0,1,1,0,0,0,0,0,0,5.0
70,0.698,0,2,3,4,9,2,7,1,0,1,0,0,0,0,0,0,0,0,1,5.0
160,0.92,0,1,3,2,9,1,88,0,0,1,0,0,0,0,0,0,0,0,1,6.0
71,0.884,1,3,2,4,5,2,112,0,0,1,0,0,0,0,0,0,0,0,1,5.0
158,0.7659999999999999,1,1,3,15,2,0,30,1,0,0,0,1,0,0,0,0,0,0,1,3.0
123,0.738,1,3,3,9,6,1,9,0,0,0,1,0,0,0,0,0,0,0,1,4.0
67,0.855,0,1,4,4,1,1,36,0,0,0,0,1,0,0,0,1,0,0,0,5.0
16,0.91,1,3,3,19,5,4,24,0,0,1,0,0,0,0,0,0,0,0,1,2.0
103,0.92,1,3,2,2,1,1,28,0,0,1,0,0,0,0,1,0,0,0,0,6.0
173,0.878,1,2,3,10,6,1,166,0,0,1,0,0,0,0,0,0,0,0,1,4.0
21,0.624,1,1,2,10,6,2,61,1,0,1,0,0,0,0,0,0,0,0,1,4.0
46,0.762,1,3,3,21,6,3,24,0,0,1,0,0,0,0,0,0,0,0,1,1.0
16,0.91,0,1,3,10,9,1,8,1,0,1,0,0,0,0,0,0,0,0,1,4.0
165,0.903,1,3,3,9,9,1,133,0,0,1,0,0,0,0,0,0,0,0,1,4.0
67,0.855,1,3,3,14,9,5,143,0,0,1,0,0,0,0,0,0,0,0,1,3.0
173,0.878,1,3,3,21,7,5,29,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,3,7,1,1,53,0,0,0,1,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,9,1,5,11,1,0,1,0,0,0,0,0,0,0,0,1,4.0
21,0.624,1,3,3,4,6,1,7,0,0,1,0,0,0,0,0,0,0,0,1,5.0
46,0.762,1,3,3,8,6,5,87,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,8,7,1,18,0,0,1,0,0,0,0,0,0,0,0,1,4.0
41,0.8270000000000001,1,3,3,9,3,1,76,1,0,1,0,0,1,0,0,0,0,0,0,4.0
21,0.624,1,3,3,6,1,1,114,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,0,1,4,5,9,1,56,0,0,0,1,0,0,0,0,1,0,0,0,5.0
16,0.91,1,3,3,7,6,5,30,0,0,1,0,0,0,0,0,0,0,0,1,4.0
83,0.923,1,3,3,21,4,5,80,0,0,1,0,0,0,0,0,0,0,0,1,1.0
40,0.7759999999999999,1,1,3,14,3,0,52,0,0,1,0,0,0,0,0,0,0,0,1,3.0
21,0.624,1,3,3,0,6,1,13,0,1,0,0,0,0,0,0,0,0,0,1,7.0
162,0.767,1,3,3,4,5,0,42,0,0,0,1,0,0,0,0,0,0,0,1,5.0
162,0.767,1,2,2,6,6,1,56,1,0,0,1,0,0,0,0,0,0,0,1,5.0
21,0.624,0,3,5,2,9,0,12,1,0,1,0,0,0,0,0,1,0,0,0,6.0
138,0.836,1,3,2,2,5,1,36,0,0,1,0,0,0,0,1,0,0,0,0,6.0
114,0.926,1,3,2,21,3,5,67,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,1,3,3,8,6,1,13,1,0,0,1,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,9,9,1,100,0,0,1,0,0,0,0,0,0,0,0,1,4.0
16,0.91,1,3,1,15,1,1,58,0,0,1,0,0,0,0,0,0,0,0,1,3.0
21,0.624,1,3,3,7,5,1,18,1,0,1,0,0,0,0,0,0,0,0,1,4.0
21,0.624,1,3,2,2,1,2,90,1,0,0,1,0,0,0,0,0,0,0,1,6.0
12,0.64,0,3,2,6,1,1,59,0,0,0,1,0,0,0,0,0,0,0,1,5.0
102,0.804,1,3,2,2,1,2,35,0,0,0,1,0,0,0,0,0,0,0,1,6.0
65,0.802,1,1,3,0,1,2,11,0,0,1,0,0,0,0,0,0,0,0,1,7.0
21,0.624,1,3,3,4,9,2,15,1,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,3,10,6,5,206,0,0,1,0,0,0,0,0,0,0,1,0,4.0
7,0.647,1,3,2,9,6,1,130,0,0,0,1,0,0,0,0,0,0,0,1,4.0
103,0.92,0,3,3,1,9,0,30,0,0,0,1,0,0,0,0,1,0,0,0,6.0
28,0.939,1,3,2,21,1,5,88,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,0,3,2,0,1,1,18,0,0,0,1,0,0,1,0,0,0,0,0,7.0
21,0.624,1,3,3,8,7,1,41,0,0,0,1,0,0,0,0,0,0,0,1,4.0
114,0.926,1,2,2,14,1,2,16,0,0,1,0,0,0,0,0,0,0,0,1,3.0
104,0.924,1,3,3,21,3,5,95,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,0,3,3,6,9,1,53,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,3,21,9,5,220,1,0,1,0,0,0,0,0,0,0,0,1,1.0
67,0.855,1,3,2,21,6,2,21,0,0,0,1,0,0,0,0,0,0,0,1,1.0
72,0.795,1,3,2,21,5,5,94,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,3,17,7,3,20,0,0,1,0,0,0,0,0,0,1,0,0,2.0
101,0.5579999999999999,0,3,3,8,9,0,47,1,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,21,9,2,60,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,1,3,3,6,1,4,78,1,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,0,3,3,4,1,1,5,0,0,0,1,0,0,0,0,0,0,0,1,5.0
105,0.794,1,3,3,6,6,1,20,0,0,1,0,0,0,0,0,1,0,0,0,5.0
75,0.939,1,3,3,21,1,3,2,0,0,1,0,0,0,0,0,0,0,0,1,1.0
105,0.794,1,1,3,9,5,5,206,0,1,0,0,0,0,0,0,0,0,0,1,4.0
67,0.855,0,3,4,12,9,1,90,0,0,1,0,0,0,0,0,1,0,0,0,3.0
19,0.682,1,3,3,12,5,3,25,0,0,1,0,0,0,0,0,0,0,0,1,3.0
21,0.624,1,1,3,5,7,1,8,1,0,1,0,0,0,0,0,0,0,0,1,5.0
114,0.926,1,3,3,9,4,2,22,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,19,5,5,90,0,0,1,0,0,0,0,1,0,0,0,0,2.0
16,0.91,1,3,3,9,8,1,56,0,0,0,1,0,0,0,0,0,0,0,1,4.0
103,0.92,1,1,4,10,9,2,81,1,0,1,0,0,0,0,0,1,0,0,0,4.0
114,0.926,1,3,3,7,8,1,120,0,0,1,0,0,0,0,0,0,0,0,1,4.0
21,0.624,1,3,3,4,6,0,18,1,0,1,0,0,0,0,0,0,0,0,1,5.0
100,0.887,1,3,4,21,6,0,19,0,0,0,1,0,0,0,0,1,0,0,0,1.0
65,0.802,1,1,3,8,2,2,314,0,0,1,0,0,0,0,0,0,0,0,1,4.0
75,0.939,0,3,3,21,9,2,15,0,0,0,1,0,0,0,0,0,0,0,1,1.0
16,0.91,0,1,3,2,9,0,10,0,0,1,0,0,0,0,0,0,0,0,1,6.0
73,0.754,1,2,3,3,6,5,39,0,0,0,1,0,0,0,0,0,0,0,1,6.0
21,0.624,1,3,2,8,9,1,25,1,0,1,0,0,0,0,0,0,0,0,1,4.0
101,0.5579999999999999,0,3,3,0,8,1,146,1,0,1,0,0,0,0,0,0,0,0,1,7.0
21,0.624,1,3,3,3,9,1,26,0,0,1,0,0,0,0,0,0,0,0,1,6.0
20,0.7959999999999999,1,3,3,11,5,5,25,0,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,1,3,3,21,6,5,50,1,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,3,9,1,5,30,0,0,1,0,0,0,0,0,0,0,0,1,4.0
106,0.698,1,3,3,18,1,4,39,0,0,1,0,0,0,0,0,0,0,0,1,2.0
21,0.624,0,1,4,0,9,0,56,1,0,0,1,0,0,0,0,1,0,0,0,7.0
21,0.624,1,3,3,3,6,1,82,1,0,0,1,0,0,0,0,0,0,0,1,6.0
21,0.624,1,3,3,7,1,2,32,0,0,0,1,0,0,0,0,0,0,0,1,4.0
16,0.91,1,3,3,21,6,1,43,1,0,1,0,0,0,0,0,0,0,0,1,1.0
11,0.55,1,3,3,15,5,5,15,1,0,1,0,0,0,0,0,1,0,0,0,3.0
143,0.74,0,3,3,4,9,1,21,1,0,1,0,0,0,0,0,0,0,0,1,5.0
67,0.855,1,3,3,9,1,2,226,0,0,1,0,0,0,0,1,0,0,0,0,4.0
103,0.92,1,3,3,14,9,1,60,0,0,1,0,0,0,0,0,0,0,0,1,3.0
78,0.579,1,3,3,2,9,1,9,0,0,1,0,0,0,0,0,0,0,0,1,6.0
21,0.624,1,3,3,7,6,1,50,0,0,1,0,0,0,0,0,0,0,0,1,4.0
73,0.754,0,2,4,4,3,1,280,1,0,1,0,0,0,0,0,1,0,0,0,5.0
16,0.91,1,3,3,3,6,2,91,0,0,1,0,0,0,0,0,0,0,0,1,6.0
21,0.624,1,3,2,5,5,1,15,1,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,1,3,5,5,2,14,0,0,1,0,0,0,0,0,0,0,0,1,5.0
16,0.91,1,3,3,10,4,1,74,0,0,1,0,0,0,0,0,0,0,0,1,4.0
21,0.624,1,3,3,20,9,2,43,1,0,1,0,0,0,0,0,0,0,0,1,2.0
114,0.926,1,3,2,14,4,1,52,0,0,1,0,0,0,0,0,0,0,0,1,3.0
75,0.939,0,3,3,1,9,1,75,0,0,0,1,0,0,0,0,1,0,0,0,6.0
21,0.624,1,3,3,8,5,1,54,1,0,1,0,0,0,0,0,0,0,0,1,4.0
73,0.754,0,2,3,8,8,1,50,0,0,1,0,0,0,0,0,0,0,0,1,4.0
150,0.698,1,3,3,7,9,0,100,0,0,1,0,0,0,0,0,0,0,0,1,4.0
10,0.895,1,3,2,17,8,1,42,0,0,1,0,0,0,0,0,0,0,0,1,2.0
16,0.91,1,3,1,21,5,4,11,0,0,1,0,0,0,0,0,0,0,0,1,1.0
16,0.91,1,3,2,10,6,2,74,0,0,1,0,0,0,0,0,0,0,0,1,4.0
65,0.802,1,1,4,7,6,1,17,0,0,1,0,0,0,0,0,1,0,0,0,4.0
45,0.89,1,1,3,9,6,5,90,0,0,1,0,0,0,0,0,0,0,0,1,4.0
67,0.855,0,3,2,21,5,2,234,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,0,3,3,3,4,3,11,1,0,1,0,0,0,0,0,0,0,0,1,6.0
104,0.924,1,3,2,7,8,1,163,0,0,1,0,0,0,0,1,0,0,0,0,4.0
16,0.91,1,3,3,10,6,4,9,0,0,1,0,0,0,0,0,0,0,0,1,4.0
67,0.855,0,3,3,5,9,0,36,0,0,1,0,0,0,0,0,0,0,1,0,5.0
13,0.8270000000000001,1,1,3,5,7,1,6,0,0,1,0,0,0,0,0,0,0,0,1,5.0
75,0.939,1,3,3,11,3,5,72,0,0,1,0,0,0,0,0,0,0,0,1,3.0
114,0.926,1,2,3,18,5,3,84,0,0,1,0,0,0,0,0,0,0,0,1,2.0
150,0.698,1,3,3,14,6,5,24,0,0,1,0,0,0,0,0,0,0,0,1,3.0
61,0.913,1,3,4,21,7,1,77,0,0,1,0,0,0,0,0,1,0,0,0,1.0
103,0.92,1,3,3,20,1,5,56,0,0,0,1,0,0,0,0,0,0,1,0,2.0
102,0.804,1,3,3,13,6,1,22,0,0,0,1,0,0,0,0,0,0,0,1,3.0
103,0.92,1,3,3,17,6,2,8,0,0,1,0,0,0,0,1,0,0,0,0,2.0
93,0.865,1,3,2,21,9,5,8,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,0,3,3,21,9,1,55,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,1,1,3,9,5,1,74,1,0,1,0,0,0,0,0,0,0,0,1,4.0
21,0.624,0,1,2,3,9,1,57,1,0,0,1,0,0,0,0,0,0,0,1,6.0
21,0.624,1,1,3,2,8,1,36,0,0,1,0,0,0,0,0,0,0,0,1,6.0
103,0.92,0,3,3,2,9,0,146,0,0,0,1,0,0,0,0,1,0,0,0,6.0
103,0.92,1,3,3,21,5,5,151,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,1,3,3,11,6,1,4,0,0,1,0,0,0,0,0,0,0,0,1,3.0
116,0.743,1,3,2,2,5,2,102,0,0,1,0,0,0,0,0,0,0,1,0,6.0
114,0.926,1,3,3,7,1,3,29,0,0,1,0,0,0,0,0,0,0,0,1,4.0
16,0.91,1,3,2,21,1,2,78,0,0,1,0,0,0,0,0,0,0,0,1,1.0
136,0.897,1,3,2,14,3,5,84,0,0,0,1,0,0,0,0,0,0,0,1,3.0
21,0.624,1,1,3,2,8,2,141,1,0,1,0,0,0,0,0,0,0,0,1,6.0
104,0.924,1,1,4,8,5,1,41,1,0,1,0,0,0,0,0,1,0,0,0,4.0
123,0.738,1,1,3,5,9,1,13,0,0,1,0,0,0,0,0,0,0,0,1,5.0
57,0.866,1,3,2,12,6,1,30,0,0,1,0,0,0,0,0,0,0,0,1,3.0
